ID,Title,Type
21100398001,Bone Research,Journal
12229,Mass Spectrometry Reviews,Journal
12229,Mass Spectrometry Reviews,Journal
12229,Mass Spectrometry Reviews,Journal
12229,Mass Spectrometry Reviews,Journal
24909,Automatica,Journal
24909,Automatica,Journal
19988,Persoonia: Molecular Phylogeny and Evolution of Fungi,Journal
19988,Persoonia: Molecular Phylogeny and Evolution of Fungi,Journal
16590,The Lancet,Journal
25454,Blood,Journal
25454,Blood,Journal
25454,Blood,Journal
25454,Blood,Journal
12503,Remote Sensing of Environment,Journal
12503,Remote Sensing of Environment,Journal
12503,Remote Sensing of Environment,Journal
16592,Plant Biotechnology Journal,Journal
16592,Plant Biotechnology Journal,Journal
16592,Plant Biotechnology Journal,Journal
17500155020,Nano Research,Journal
17500155020,Nano Research,Journal
18525,Developmental Cell,Journal
18457,Cell Death and Differentiation,Journal
18457,Cell Death and Differentiation,Journal
21267,Journal of Allergy and Clinical Immunology,Journal
21267,Journal of Allergy and Clinical Immunology,Journal
16512,Review of Educational Research,Journal
20037,International Journal of Management Reviews,Journal
20037,International Journal of Management Reviews,Journal
20037,International Journal of Management Reviews,Journal
11600154092,Current Protocols in Bioinformatics,Journal
21100242403,Redox Biology,Journal
18555,Journal of Cell Biology,Journal
25527,"Diabetes, Obesity and Metabolism",Journal
25527,"Diabetes, Obesity and Metabolism",Journal
25527,"Diabetes, Obesity and Metabolism",Journal
20635,Journal of Management,Journal
20635,Journal of Management,Journal
28111,BMC Medicine,Journal
25122,Progress in Crystal Growth and Characterization of Materials,Journal
25122,Progress in Crystal Growth and Characterization of Materials,Journal
20373,Sports Medicine,Journal
20373,Sports Medicine,Journal
25534,IEEE Transactions on Image Processing,Journal
25534,IEEE Transactions on Image Processing,Journal
17956,Briefings in Bioinformatics,Journal
17956,Briefings in Bioinformatics,Journal
19908,New Phytologist,Journal
19908,New Phytologist,Journal
12000154478,ChemSusChem,Journal
12000154478,ChemSusChem,Journal
12000154478,ChemSusChem,Journal
12000154478,ChemSusChem,Journal
21100207626,Advances in Biological Regulation,Book Series
21100207626,Advances in Biological Regulation,Book Series
21100207626,Advances in Biological Regulation,Book Series
21100207626,Advances in Biological Regulation,Book Series
15991,Journal of Pathology,Journal
85291,JAMA - Journal of the American Medical Association,Journal
3300147809,Acta Biomaterialia,Journal
3300147809,Acta Biomaterialia,Journal
3300147809,Acta Biomaterialia,Journal
3300147809,Acta Biomaterialia,Journal
3300147809,Acta Biomaterialia,Journal
3300147809,Acta Biomaterialia,Journal
19370,Journal of the American Society of Nephrology : JASN,Journal
19370,Journal of the American Society of Nephrology : JASN,Journal
27514,Antioxidants and Redox Signaling,Journal
27514,Antioxidants and Redox Signaling,Journal
27514,Antioxidants and Redox Signaling,Journal
27514,Antioxidants and Redox Signaling,Journal
27514,Antioxidants and Redox Signaling,Journal
12213,ACM Transactions on Computer Systems,Journal
12523,Oncogene,Journal
12523,Oncogene,Journal
12523,Oncogene,Journal
16615,Plant Physiology,Journal
16615,Plant Physiology,Journal
16615,Plant Physiology,Journal
13477,Current Directions in Psychological Science,Journal
22951,Journal of Marketing,Journal
22951,Journal of Marketing,Journal
27540,Progress in Photovoltaics: Research and Applications,Journal
27540,Progress in Photovoltaics: Research and Applications,Journal
27540,Progress in Photovoltaics: Research and Applications,Journal
27540,Progress in Photovoltaics: Research and Applications,Journal
19353,Schizophrenia Bulletin,Journal
25806,Carbon,Journal
17421,Cytokine and Growth Factor Reviews,Journal
17421,Cytokine and Growth Factor Reviews,Journal
17421,Cytokine and Growth Factor Reviews,Journal
17421,Cytokine and Growth Factor Reviews,Journal
18933,IEEE Transactions on Wireless Communications,Journal
18933,IEEE Transactions on Wireless Communications,Journal
18933,IEEE Transactions on Wireless Communications,Journal
21100235616,IEEE Transactions on Neural Networks and Learning Systems,Journal
21100235616,IEEE Transactions on Neural Networks and Learning Systems,Journal
21100235616,IEEE Transactions on Neural Networks and Learning Systems,Journal
21100235616,IEEE Transactions on Neural Networks and Learning Systems,Journal
21100368207,ACS Photonics,Journal
21100368207,ACS Photonics,Journal
21100368207,ACS Photonics,Journal
21100368207,ACS Photonics,Journal
26015,Leukemia,Journal
26015,Leukemia,Journal
26015,Leukemia,Journal
21100338511,European Thyroid Journal,Journal
29161,ISPRS Journal of Photogrammetry and Remote Sensing,Journal
29161,ISPRS Journal of Photogrammetry and Remote Sensing,Journal
29161,ISPRS Journal of Photogrammetry and Remote Sensing,Journal
29161,ISPRS Journal of Photogrammetry and Remote Sensing,Journal
29775,Cochrane Database of Systematic Reviews,Journal
29775,Cochrane Database of Systematic Reviews,Journal
4000151809,PLoS Pathogens,Journal
4000151809,PLoS Pathogens,Journal
4000151809,PLoS Pathogens,Journal
4000151809,PLoS Pathogens,Journal
4000151809,PLoS Pathogens,Journal
4000151809,PLoS Pathogens,Journal
100459,International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS,Conference Proceedings
100459,International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS,Conference Proceedings
100459,International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS,Conference Proceedings
17400,Current Opinion in Structural Biology,Journal
17400,Current Opinion in Structural Biology,Journal
28261,Space Science Reviews,Journal
28261,Space Science Reviews,Journal
21100204914,"Journal of Cachexia, Sarcopenia and Muscle",Journal
21100204914,"Journal of Cachexia, Sarcopenia and Muscle",Journal
17945,Bioinformatics,Journal
17945,Bioinformatics,Journal
17945,Bioinformatics,Journal
17945,Bioinformatics,Journal
17945,Bioinformatics,Journal
17945,Bioinformatics,Journal
38062,Exercise Immunology Review,Journal
22044,Global Ecology and Biogeography,Journal
22044,Global Ecology and Biogeography,Journal
22044,Global Ecology and Biogeography,Journal
18391,Aging Cell,Journal
18391,Aging Cell,Journal
18988,Mutation Research - Reviews in Mutation Research,Journal
18988,Mutation Research - Reviews in Mutation Research,Journal
21100349533,Additive Manufacturing,Journal
21100349533,Additive Manufacturing,Journal
21100349533,Additive Manufacturing,Journal
21100349533,Additive Manufacturing,Journal
20151,Advances in Immunology,Book Series
20151,Advances in Immunology,Book Series
28980,Journal of Economic Perspectives,Journal
11400153331,Mucosal Immunology,Journal
11400153331,Mucosal Immunology,Journal
19669,Current Opinion in Microbiology,Journal
19669,Current Opinion in Microbiology,Journal
19669,Current Opinion in Microbiology,Journal
24385,Journal of the Academy of Marketing Science,Journal
24385,Journal of the Academy of Marketing Science,Journal
24385,Journal of the Academy of Marketing Science,Journal
18232,Journal of Computer-Mediated Communication,Journal
18232,Journal of Computer-Mediated Communication,Journal
25472,Blood Reviews,Journal
25472,Blood Reviews,Journal
16398,Chemical Engineering Journal,Journal
16398,Chemical Engineering Journal,Journal
16398,Chemical Engineering Journal,Journal
16398,Chemical Engineering Journal,Journal
15686,GLIA,Journal
15686,GLIA,Journal
17219,Matrix Biology,Journal
29150,Physical Review Letters,Journal
26396,Organic Letters,Journal
26396,Organic Letters,Journal
26396,Organic Letters,Journal
17495,NeuroImage,Journal
17495,NeuroImage,Journal
25858,Journal of Hazardous Materials,Journal
25858,Journal of Hazardous Materials,Journal
25858,Journal of Hazardous Materials,Journal
25858,Journal of Hazardous Materials,Journal
25858,Journal of Hazardous Materials,Journal
14151,Molecular and Cellular Proteomics,Journal
14151,Molecular and Cellular Proteomics,Journal
14151,Molecular and Cellular Proteomics,Journal
18050,International Journal of Robotics Research,Journal
18050,International Journal of Robotics Research,Journal
18050,International Journal of Robotics Research,Journal
18050,International Journal of Robotics Research,Journal
18050,International Journal of Robotics Research,Journal
18050,International Journal of Robotics Research,Journal
19897,European Urology,Journal
12429,Molecular Cancer,Journal
12429,Molecular Cancer,Journal
12429,Molecular Cancer,Journal
24513,Separation and Purification Reviews,Journal
24513,Separation and Purification Reviews,Journal
21537,Environmental Science & Technology,Journal
21537,Environmental Science & Technology,Journal
29160,Cancer Letters,Journal
29160,Cancer Letters,Journal
11700154648,Tissue Engineering - Part B: Reviews,Journal
11700154648,Tissue Engineering - Part B: Reviews,Journal
11700154648,Tissue Engineering - Part B: Reviews,Journal
11700154648,Tissue Engineering - Part B: Reviews,Journal
21100338351,IEEE Transactions on Cloud Computing,Journal
21100338351,IEEE Transactions on Cloud Computing,Journal
21100338351,IEEE Transactions on Cloud Computing,Journal
21100338351,IEEE Transactions on Cloud Computing,Journal
21100338351,IEEE Transactions on Cloud Computing,Journal
5900153311,IEEE Journal on Selected Topics in Signal Processing,Journal
5900153311,IEEE Journal on Selected Topics in Signal Processing,Journal
20185,Allergy: European Journal of Allergy and Clinical Immunology,Journal
20185,Allergy: European Journal of Allergy and Clinical Immunology,Journal
18063,Journal of Power Sources,Journal
18063,Journal of Power Sources,Journal
18063,Journal of Power Sources,Journal
18063,Journal of Power Sources,Journal
19600157019,IEEE Reviews in Biomedical Engineering,Journal
4000149101,"Nanomedicine: Nanotechnology, Biology, and Medicine",Journal
4000149101,"Nanomedicine: Nanotechnology, Biology, and Medicine",Journal
4000149101,"Nanomedicine: Nanotechnology, Biology, and Medicine",Journal
4000149101,"Nanomedicine: Nanotechnology, Biology, and Medicine",Journal
4000149101,"Nanomedicine: Nanotechnology, Biology, and Medicine",Journal
4000149101,"Nanomedicine: Nanotechnology, Biology, and Medicine",Journal
110092,Morbidity and Mortality Weekly Report,Journal
110092,Morbidity and Mortality Weekly Report,Journal
110092,Morbidity and Mortality Weekly Report,Journal
110092,Morbidity and Mortality Weekly Report,Journal
110092,Morbidity and Mortality Weekly Report,Journal
25487,Diabetes,Journal
25487,Diabetes,Journal
19700176005,World Allergy Organization Journal,Journal
5700191214,Molecular Neurodegeneration,Journal
5700191214,Molecular Neurodegeneration,Journal
5700191214,Molecular Neurodegeneration,Journal
15574,Information Systems Research,Journal
15574,Information Systems Research,Journal
15574,Information Systems Research,Journal
15574,Information Systems Research,Journal
26953,Journal of Membrane Science,Journal
26953,Journal of Membrane Science,Journal
26953,Journal of Membrane Science,Journal
26953,Journal of Membrane Science,Journal
36753,Critical Reviews in Plant Sciences,Journal
21196,Drug Discovery Today,Journal
21196,Drug Discovery Today,Journal
29761,European Journal of Cancer,Journal
29761,European Journal of Cancer,Journal
20659,Critical Reviews in Therapeutic Drug Carrier Systems,Journal
29602,Journal of Ecology,Journal
29602,Journal of Ecology,Journal
29602,Journal of Ecology,Journal
21100324363,Vehicular Communications,Journal
21100324363,Vehicular Communications,Journal
21100324363,Vehicular Communications,Journal
23915,Analytical Chemistry,Journal
13468,Psychological Science,Journal
26656,Journal of Internal Medicine,Journal
11700154306,Molecular Ecology Resources,Journal
11700154306,Molecular Ecology Resources,Journal
11700154306,Molecular Ecology Resources,Journal
22781,Chemical Communications,Journal
22781,Chemical Communications,Journal
22781,Chemical Communications,Journal
22781,Chemical Communications,Journal
22781,Chemical Communications,Journal
22781,Chemical Communications,Journal
22781,Chemical Communications,Journal
23041,Journal of Medicinal Chemistry,Journal
23041,Journal of Medicinal Chemistry,Journal
14621,Annual Review of Nuclear and Particle Science,Book Series
17700156408,Nature Reviews Neurology,Journal
17700156408,Nature Reviews Neurology,Journal
29372,Energy Conversion and Management,Journal
29372,Energy Conversion and Management,Journal
29372,Energy Conversion and Management,Journal
29372,Energy Conversion and Management,Journal
19837,Sleep Medicine Reviews,Journal
19837,Sleep Medicine Reviews,Journal
19837,Sleep Medicine Reviews,Journal
19837,Sleep Medicine Reviews,Journal
21100209317,ACS Macro Letters,Journal
21100209317,ACS Macro Letters,Journal
21100209317,ACS Macro Letters,Journal
21100209317,ACS Macro Letters,Journal
21100371216,Environmental Science: Nano,Journal
21100371216,Environmental Science: Nano,Journal
22191,Genetics in Medicine,Journal
19210,Journal of Experimental Botany,Journal
19210,Journal of Experimental Botany,Journal
12977,PLoS Biology,Journal
12977,PLoS Biology,Journal
